Country,Year,Age,Type,Unit,NominalOrReal,SingleOrFiveYear,Attributes,Status,Labor Income,Public Consumption,Private Consumption,LifeCycle Deficit,Consumption,Self-employment Labor Income,Earnings,ID,Entry,Exit,Span,Region
Kenya,1994,56,Smooth Mean,Units,Nominal,Single,,Public,19887.41723,1488.913588,11994.66181,-6403.841835,13483.5754,13915.36017,5972.057066,Kenya-1994,25,56,31,Africa
Kenya,1994,57,Smooth Mean,Units,Nominal,Single,,Public,16391.60514,1525.492337,11844.81641,-3021.29639,13370.30875,11518.31033,4873.294812,Kenya-1994,25,56,31,Africa
Kenya,1994,58,Smooth Mean,Units,Nominal,Single,,Public,17415.12181,1423.753395,12113.83105,-3877.537361,13537.58445,12119.82977,5295.292041,Kenya-1994,25,56,31,Africa
Kenya,1994,59,Smooth Mean,Units,Nominal,Single,,Public,14979.55464,1475.514691,12126.12154,-1377.918407,13601.63623,10243.34096,4736.213676,Kenya-1994,25,56,31,Africa
Kenya,1994,60,Smooth Mean,Units,Nominal,Single,,Public,11532.34059,1469.379201,12243.10929,2180.1479,13712.48849,7399.49426,4132.846329,Kenya-1994,25,56,31,Africa
Kenya,1994,61,Smooth Mean,Units,Nominal,Single,,Public,9921.457282,1466.790366,12236.76918,3782.102266,13703.55955,6389.627765,3531.829517,Kenya-1994,25,56,31,Africa
Kenya,1994,62,Smooth Mean,Units,Nominal,Single,,Public,10242.87994,1465.569449,12246.75553,3469.445039,13712.32498,7231.282879,3011.597066,Kenya-1994,25,56,31,Africa
Kenya,1994,63,Smooth Mean,Units,Nominal,Single,,Public,7142.057959,1571.626987,12414.87407,6844.443094,13986.50105,5346.228495,1795.829464,Kenya-1994,25,56,31,Africa
Kenya,1994,64,Smooth Mean,Units,Nominal,Single,,Public,7400.026487,1493.914005,12694.32615,6788.213668,14188.24016,5553.504385,1846.522102,Kenya-1994,25,56,31,Africa
Kenya,1994,65,Smooth Mean,Units,Nominal,Single,,Public,7982.941424,1463.947675,12739.4043,6220.410551,14203.35198,5823.925199,2159.016226,Kenya-1994,25,56,31,Africa
Kenya,1994,66,Smooth Mean,Units,Nominal,Single,,Public,6906.358973,1632.105283,12838.57578,7564.322095,14470.68107,5130.401745,1775.957229,Kenya-1994,25,56,31,Africa
Kenya,1994,67,Smooth Mean,Units,Nominal,Single,,Public,6450.724446,1560.188341,12737.18388,7846.647773,14297.37222,4640.768733,1809.955713,Kenya-1994,25,56,31,Africa
Kenya,1994,68,Smooth Mean,Units,Nominal,Single,,Public,6582.663464,1540.689799,12771.94619,7729.97252,14312.63598,4781.734963,1800.928501,Kenya-1994,25,56,31,Africa
Kenya,1994,69,Smooth Mean,Units,Nominal,Single,,Public,7450.838894,1642.120082,12749.59364,6940.874828,14391.71372,5288.745567,2162.093328,Kenya-1994,25,56,31,Africa
Kenya,1994,70,Smooth Mean,Units,Nominal,Single,,Public,6218.386883,1469.10355,13090.79168,8341.508345,14559.89523,4491.805699,1726.581184,Kenya-1994,25,56,31,Africa
Kenya,1994,71,Smooth Mean,Units,Nominal,Single,,Public,5659.133391,1404.874846,13158.89932,8904.640776,14563.77417,4131.069574,1528.063817,Kenya-1994,25,56,31,Africa
Kenya,1994,72,Smooth Mean,Units,Nominal,Single,,Public,5224.399533,1443.648544,13190.42042,9409.669426,14634.06896,4075.350422,1149.049111,Kenya-1994,25,56,31,Africa
Kenya,1994,73,Smooth Mean,Units,Nominal,Single,,Public,4666.49727,1415.946402,13046.03856,9795.487689,14461.98496,4093.113149,573.3841213,Kenya-1994,25,56,31,Africa
Kenya,1994,74,Smooth Mean,Units,Nominal,Single,,Public,3503.130662,1606.19338,12838.36647,10941.42918,14444.55985,3032.527115,470.6035472,Kenya-1994,25,56,31,Africa
Kenya,1994,75,Smooth Mean,Units,Nominal,Single,,Public,3354.743078,1459.245313,13065.9291,11170.43133,14525.17441,2926.154047,428.5890315,Kenya-1994,25,56,31,Africa
Kenya,1994,76,Smooth Mean,Units,Nominal,Single,,Public,2417.934499,1521.256847,13156.74839,12260.07074,14678.00524,2096.419646,321.5148529,Kenya-1994,25,56,31,Africa
Kenya,1994,77,Smooth Mean,Units,Nominal,Single,,Public,1293.825342,2155.331027,13168.57688,14030.08256,15323.90791,1115.580296,178.2450468,Kenya-1994,25,56,31,Africa
Kenya,1994,78,Smooth Mean,Units,Nominal,Single,,Public,514.8470387,1514.623127,13180.40536,14180.18145,14695.02849,469.8619129,44.98512586,Kenya-1994,25,56,31,Africa
Kenya,1994,79,Smooth Mean,Units,Nominal,Single,,Public,931.0407526,1488.091192,13192.23385,13749.28429,14680.32504,849.6904053,81.35034736,Kenya-1994,25,56,31,Africa
Kenya,1994,80,Smooth Mean,Units,Nominal,Single,,Public,1177.009106,1519.130994,13204.06233,13546.18422,14723.19333,206.9176242,970.0914814,Kenya-1994,25,56,31,Africa
Kenya,1994,81,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-1994,25,56,31,Africa
Kenya,1994,82,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-1994,25,56,31,Africa
Kenya,1994,83,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-1994,25,56,31,Africa
Kenya,1994,84,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-1994,25,56,31,Africa
Kenya,1994,85,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-1994,25,56,31,Africa
Kenya,1994,86,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-1994,25,56,31,Africa
Kenya,1994,87,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-1994,25,56,31,Africa
Kenya,1994,88,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-1994,25,56,31,Africa
Kenya,1994,89,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-1994,25,56,31,Africa
Kenya,1994,90,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-1994,25,56,31,Africa
Kenya,1994,91,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-1994,25,56,31,Africa
Kenya,1994,92,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-1994,25,56,31,Africa
Kenya,1994,93,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-1994,25,56,31,Africa
Kenya,1994,94,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-1994,25,56,31,Africa
Kenya,1994,95,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-1994,25,56,31,Africa
Kenya,1994,96,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-1994,25,56,31,Africa
Kenya,1994,97,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-1994,25,56,31,Africa
Kenya,1994,98,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-1994,25,56,31,Africa
Kenya,1994,99,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-1994,25,56,31,Africa
Kenya,1994,100,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-1994,25,56,31,Africa
Kenya,1994,101,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-1994,25,56,31,Africa
Kenya,1994,102,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-1994,25,56,31,Africa
Kenya,1994,103,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-1994,25,56,31,Africa
Kenya,1994,104,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-1994,25,56,31,Africa
Kenya,1994,105,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-1994,25,56,31,Africa
Kenya,1994,106,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-1994,25,56,31,Africa
Kenya,1994,107,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-1994,25,56,31,Africa
Kenya,1994,108,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-1994,25,56,31,Africa
Kenya,1994,109,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-1994,25,56,31,Africa
Kenya,1994,110,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-1994,25,56,31,Africa
Kenya,2005,0,Smooth Mean,Units,Nominal,Single,,Public,0,5218343.475,13234445.12,18452788.6,18452788.6,0,0,Kenya-2005,25,56,31,Africa
Kenya,2005,1,Smooth Mean,Units,Nominal,Single,,Public,0,5251623.221,12819257.92,18070881.15,18070881.15,0,0,Kenya-2005,25,56,31,Africa
Kenya,2005,2,Smooth Mean,Units,Nominal,Single,,Public,0,5265797.248,12524314.79,17790112.04,17790112.04,0,0,Kenya-2005,25,56,31,Africa
Kenya,2005,3,Smooth Mean,Units,Nominal,Single,,Public,0,5216704.512,13144716.25,18361420.76,18361420.76,0,0,Kenya-2005,25,56,31,Africa
Kenya,2005,4,Smooth Mean,Units,Nominal,Single,,Public,0,5338697.475,13820594.35,19159291.83,19159291.83,0,0,Kenya-2005,25,56,31,Africa
Kenya,2005,5,Smooth Mean,Units,Nominal,Single,,Public,0,5776951.183,14417929.21,20194880.4,20194880.4,0,0,Kenya-2005,25,56,31,Africa
Kenya,2005,6,Smooth Mean,Units,Nominal,Single,,Public,40365.52224,7116867.965,15069139.09,22145641.53,22186007.06,0,40365.52224,Kenya-2005,25,56,31,Africa
Kenya,2005,7,Smooth Mean,Units,Nominal,Single,,Public,42006.60087,8428913.794,15641527.62,24028434.81,24070441.41,0,42006.60087,Kenya-2005,25,56,31,Africa
Kenya,2005,8,Smooth Mean,Units,Nominal,Single,,Public,57202.15542,9013525.098,16153896.94,25110219.89,25167422.04,0,57202.15542,Kenya-2005,25,56,31,Africa
Kenya,2005,9,Smooth Mean,Units,Nominal,Single,,Public,88699.55121,9359497.892,16809317.63,26080115.97,26168815.53,0,88699.55121,Kenya-2005,25,56,31,Africa
Kenya,2005,10,Smooth Mean,Units,Nominal,Single,,Public,346601.8079,9242008.219,17550173.33,26445579.74,26792181.55,220584.7765,126017.0314,Kenya-2005,25,56,31,Africa
Kenya,2005,11,Smooth Mean,Units,Nominal,Single,,Public,559209.9979,9424632.19,18597208.87,27462631.07,28021841.06,332414.721,226795.2769,Kenya-2005,25,56,31,Africa
Kenya,2005,12,Smooth Mean,Units,Nominal,Single,,Public,891722.2379,9331835.258,19677447.73,28117560.75,29009282.98,454579.9694,437142.2686,Kenya-2005,25,56,31,Africa
Kenya,2005,13,Smooth Mean,Units,Nominal,Single,,Public,1502061.463,9410251.49,20854341.4,28762531.42,30264592.89,810843.236,691218.2271,Kenya-2005,25,56,31,Africa
Kenya,2005,14,Smooth Mean,Units,Nominal,Single,,Public,2234422.268,9638215.359,22309016.66,29712809.75,31947232.01,1264309.533,970112.7349,Kenya-2005,25,56,31,Africa
Kenya,2005,15,Smooth Mean,Units,Nominal,Single,,Public,3506182.84,9802832.344,23529225.86,29825875.37,33332058.21,2032309.372,1473873.467,Kenya-2005,25,56,31,Africa
Kenya,2005,16,Smooth Mean,Units,Nominal,Single,,Public,5119842.404,9989417.594,25067238.32,29936813.51,35056655.92,3000017.614,2119824.79,Kenya-2005,25,56,31,Africa
Kenya,2005,17,Smooth Mean,Units,Nominal,Single,,Public,7050494.44,9791710.798,26518033.33,29259249.69,36309744.13,4114478.602,2936015.838,Kenya-2005,25,56,31,Africa
Kenya,2005,18,Smooth Mean,Units,Nominal,Single,,Public,10451529.67,9221748.527,27990467.69,26760686.54,37212216.21,6235243.663,4216286.005,Kenya-2005,25,56,31,Africa
Kenya,2005,19,Smooth Mean,Units,Nominal,Single,,Public,14167063.68,8898410.503,29378860.82,24110207.65,38277271.32,8427785.291,5739278.385,Kenya-2005,25,56,31,Africa
Kenya,2005,20,Smooth Mean,Units,Nominal,Single,,Public,19293781.02,8169568.844,30467494.66,19343282.49,38637063.5,12003629.65,7290151.364,Kenya-2005,25,56,31,Africa
Kenya,2005,21,Smooth Mean,Units,Nominal,Single,,Public,23767562.53,8240077.129,31943601.61,16416116.21,40183678.74,14842669.34,8924893.194,Kenya-2005,25,56,31,Africa
Kenya,2005,22,Smooth Mean,Units,Nominal,Single,,Public,28003435.06,7488520.941,32798066.31,12283152.19,40286587.25,17209477.49,10793957.57,Kenya-2005,25,56,31,Africa
Kenya,2005,23,Smooth Mean,Units,Nominal,Single,,Public,33401078.19,7141453.258,34118810.75,7859185.814,41260264,20099346.35,13301731.84,Kenya-2005,25,56,31,Africa
Kenya,2005,24,Smooth Mean,Units,Nominal,Single,,Public,39940342.67,6965522.47,35025855.51,2051035.304,41991377.98,24277207.09,15663135.59,Kenya-2005,25,56,31,Africa
Kenya,2005,25,Smooth Mean,Units,Nominal,Single,,Public,44722925.78,6538351.323,35821128.74,-2363445.717,42359480.06,26713834.81,18009090.97,Kenya-2005,25,56,31,Africa
Kenya,2005,26,Smooth Mean,Units,Nominal,Single,,Public,50258520.42,6088774.711,36274468.29,-7895277.427,42363243,30431913.89,19826606.53,Kenya-2005,25,56,31,Africa
Kenya,2005,27,Smooth Mean,Units,Nominal,Single,,Public,57791181.65,5686426.833,37369631.67,-14735123.15,43056058.5,34834490.1,22956691.55,Kenya-2005,25,56,31,Africa
Kenya,2005,28,Smooth Mean,Units,Nominal,Single,,Public,62581750.65,5708000.05,37596141.23,-19277609.37,43304141.28,36726046.98,25855703.68,Kenya-2005,25,56,31,Africa
Kenya,2005,29,Smooth Mean,Units,Nominal,Single,,Public,68373676.26,5491096.484,37919109.25,-24963470.53,43410205.73,37934928.4,30438747.86,Kenya-2005,25,56,31,Africa
Kenya,2005,30,Smooth Mean,Units,Nominal,Single,,Public,74162131.55,5575656.645,38260426.9,-30326048.01,43836083.55,40302437.49,33859694.06,Kenya-2005,25,56,31,Africa
Kenya,2005,31,Smooth Mean,Units,Nominal,Single,,Public,79450263,5411160.077,38345273.36,-35693829.57,43756433.44,40826520.64,38623742.36,Kenya-2005,25,56,31,Africa
Kenya,2005,32,Smooth Mean,Units,Nominal,Single,,Public,82946278.54,5394317.742,38420519.72,-39131441.08,43814837.46,41184097.41,41762181.12,Kenya-2005,25,56,31,Africa
Kenya,2005,33,Smooth Mean,Units,Nominal,Single,,Public,87053835.44,5513095.343,38317431.52,-43223308.57,43830526.87,40776521.11,46277314.32,Kenya-2005,25,56,31,Africa
Kenya,2005,34,Smooth Mean,Units,Nominal,Single,,Public,91261759.9,5597022.686,38121325.07,-47543412.14,43718347.75,41281214.45,49980545.44,Kenya-2005,25,56,31,Africa
Kenya,2005,35,Smooth Mean,Units,Nominal,Single,,Public,91694223,5198480.39,37804940.7,-48690801.91,43003421.09,39871062.58,51823160.42,Kenya-2005,25,56,31,Africa
Kenya,2005,36,Smooth Mean,Units,Nominal,Single,,Public,94473993.33,5206643.213,37758814.71,-51508535.41,42965457.92,41023453.11,53450540.23,Kenya-2005,25,56,31,Africa
Kenya,2005,37,Smooth Mean,Units,Nominal,Single,,Public,92524294.81,5216384.647,37398035.59,-49909874.58,42614420.24,38558574.7,53965720.12,Kenya-2005,25,56,31,Africa
Kenya,2005,38,Smooth Mean,Units,Nominal,Single,,Public,91017420.7,5221130.334,37007918.99,-48788371.37,42229049.33,35052029.16,55965391.54,Kenya-2005,25,56,31,Africa
Kenya,2005,39,Smooth Mean,Units,Nominal,Single,,Public,93829741.84,5239024.93,36760772.54,-51829944.37,41999797.47,34796625.21,59033116.63,Kenya-2005,25,56,31,Africa
Kenya,2005,40,Smooth Mean,Units,Nominal,Single,,Public,92163262.32,5238631.93,36057246.14,-50867384.25,41295878.07,32663089.94,59500172.38,Kenya-2005,25,56,31,Africa
Kenya,2005,41,Smooth Mean,Units,Nominal,Single,,Public,87613464.51,5237015.401,35767607.71,-46608841.4,41004623.11,29588029.77,58025434.74,Kenya-2005,25,56,31,Africa
Kenya,2005,42,Smooth Mean,Units,Nominal,Single,,Public,82812274.07,5247651.811,34829506.89,-42735115.37,40077158.7,27356917.29,55455356.78,Kenya-2005,25,56,31,Africa
Kenya,2005,43,Smooth Mean,Units,Nominal,Single,,Public,86084199.14,5245912.117,34202436.25,-46635850.77,39448348.36,26315442.41,59768756.72,Kenya-2005,25,56,31,Africa
Kenya,2005,44,Smooth Mean,Units,Nominal,Single,,Public,81627019.81,5247047.108,33745995.82,-42633976.88,38993042.93,24598830.88,57028188.93,Kenya-2005,25,56,31,Africa
Kenya,2005,45,Smooth Mean,Units,Nominal,Single,,Public,75274816.43,5245593.095,33321442.28,-36707781.05,38567035.38,21458879.3,53815937.13,Kenya-2005,25,56,31,Africa
Kenya,2005,46,Smooth Mean,Units,Nominal,Single,,Public,74369462.93,5225192.133,33109338.9,-36034931.91,38334531.03,19045794.28,55323668.65,Kenya-2005,25,56,31,Africa
Kenya,2005,47,Smooth Mean,Units,Nominal,Single,,Public,73911220.54,5216140.83,32531340.75,-36163738.96,37747481.58,17348362.37,56562858.17,Kenya-2005,25,56,31,Africa
Kenya,2005,48,Smooth Mean,Units,Nominal,Single,,Public,71650794.79,5216371.54,32134156.1,-34300267.15,37350527.64,15794000.29,55856794.5,Kenya-2005,25,56,31,Africa
Kenya,2005,49,Smooth Mean,Units,Nominal,Single,,Public,69128080.5,5218875.472,31743373.92,-32165831.11,36962249.39,15340029.02,53788051.49,Kenya-2005,25,56,31,Africa
Kenya,2005,50,Smooth Mean,Units,Nominal,Single,,Public,61033472.04,5197973.039,31837406.09,-23998092.91,37035379.13,12934691.44,48098780.6,Kenya-2005,25,56,31,Africa
Kenya,2005,51,Smooth Mean,Units,Nominal,Single,,Public,55760793.43,5203960.43,31506849.07,-19049983.93,36710809.5,12591478.33,43169315.1,Kenya-2005,25,56,31,Africa
Kenya,2005,52,Smooth Mean,Units,Nominal,Single,,Public,53092955.01,5211842.726,31285364.13,-16595748.15,36497206.86,12002848.16,41090106.84,Kenya-2005,25,56,31,Africa
Kenya,2005,53,Smooth Mean,Units,Nominal,Single,,Public,49307845.48,5205972.751,30971281.22,-13130591.51,36177253.97,10711410.4,38596435.08,Kenya-2005,25,56,31,Africa
Kenya,2005,54,Smooth Mean,Units,Nominal,Single,,Public,42375755.05,5207641.4,30517177.45,-6650936.2,35724818.85,9531057.578,32844697.47,Kenya-2005,25,56,31,Africa
Kenya,2005,55,Smooth Mean,Units,Nominal,Single,,Public,38587484.95,5210924.237,30662403.07,-2714157.644,35873327.31,8356201.369,30231283.58,Kenya-2005,25,56,31,Africa
Kenya,2005,56,Smooth Mean,Units,Nominal,Single,,Public,35905800.2,5242987.771,30317858.13,-344954.2952,35560845.9,7733375.124,28172425.07,Kenya-2005,25,56,31,Africa
Kenya,2005,57,Smooth Mean,Units,Nominal,Single,,Public,29519499.29,5252240.685,30266388.8,5999130.197,35518629.49,7046098.231,22473401.06,Kenya-2005,25,56,31,Africa
Kenya,2005,58,Smooth Mean,Units,Nominal,Single,,Public,22634994.74,5262627.868,30539988.96,13167622.09,35802616.83,5424914.776,17210079.97,Kenya-2005,25,56,31,Africa
Kenya,2005,59,Smooth Mean,Units,Nominal,Single,,Public,19907724.19,5259321.006,30553424.23,15905021.05,35812745.24,4638335.488,15269388.7,Kenya-2005,25,56,31,Africa
Kenya,2005,60,Smooth Mean,Units,Nominal,Single,,Public,16993009.61,5250485.143,30814024.53,19071500.06,36064509.67,4248942.866,12744066.75,Kenya-2005,25,56,31,Africa
Kenya,2005,61,Smooth Mean,Units,Nominal,Single,,Public,15626486.22,5262157.006,30588013.46,20223684.25,35850170.47,3727896.399,11898589.82,Kenya-2005,25,56,31,Africa
Kenya,2005,62,Smooth Mean,Units,Nominal,Single,,Public,17029128.63,5303203.925,30409594.51,18683669.81,35712798.44,3371486.162,13657642.47,Kenya-2005,25,56,31,Africa
Kenya,2005,63,Smooth Mean,Units,Nominal,Single,,Public,16061019.28,5313584.702,30213600.53,19466165.94,35527185.23,2837735.057,13223284.23,Kenya-2005,25,56,31,Africa
Kenya,2005,64,Smooth Mean,Units,Nominal,Single,,Public,14840763.72,5315725.063,30354959.36,20829920.7,35670684.42,2548550.683,12292213.03,Kenya-2005,25,56,31,Africa
Kenya,2005,65,Smooth Mean,Units,Nominal,Single,,Public,10655851.27,5325187.256,30431404.96,25100740.94,35756592.21,1905457.341,8750393.93,Kenya-2005,25,56,31,Africa
Kenya,2005,66,Smooth Mean,Units,Nominal,Single,,Public,9614863.4,5411337.012,30272446.31,26068919.92,35683783.32,1805413.634,7809449.766,Kenya-2005,25,56,31,Africa
Kenya,2005,67,Smooth Mean,Units,Nominal,Single,,Public,8426429.264,5404420.116,31047198.46,28025189.31,36451618.57,1589394.536,6837034.728,Kenya-2005,25,56,31,Africa
Kenya,2005,68,Smooth Mean,Units,Nominal,Single,,Public,8303612.133,5416799.341,31079746.44,28192933.64,36496545.78,1378229.165,6925382.968,Kenya-2005,25,56,31,Africa
Kenya,2005,69,Smooth Mean,Units,Nominal,Single,,Public,8088083.792,5403695.066,31121093.21,28436704.48,36524788.27,1217509.943,6870573.848,Kenya-2005,25,56,31,Africa
Kenya,2005,70,Smooth Mean,Units,Nominal,Single,,Public,7640158.883,5412515.602,30871058.12,28643414.84,36283573.72,1121912.728,6518246.155,Kenya-2005,25,56,31,Africa
Kenya,2005,71,Smooth Mean,Units,Nominal,Single,,Public,6429756.874,5424443.069,31076083.89,30070770.08,36500526.96,672390.6812,5757366.193,Kenya-2005,25,56,31,Africa
Kenya,2005,72,Smooth Mean,Units,Nominal,Single,,Public,5926524.442,5431844.59,30823715.59,30329035.74,36255560.18,577841.0132,5348683.428,Kenya-2005,25,56,31,Africa
Kenya,2005,73,Smooth Mean,Units,Nominal,Single,,Public,2521327.206,5571484.179,30670735.64,33720892.62,36242219.82,268686.784,2252640.422,Kenya-2005,25,56,31,Africa
Kenya,2005,74,Smooth Mean,Units,Nominal,Single,,Public,1434294.489,5558391.855,31020885.25,35144982.61,36579277.1,193425.2344,1240869.254,Kenya-2005,25,56,31,Africa
Kenya,2005,75,Smooth Mean,Units,Nominal,Single,,Public,1291249.068,5602608.12,31013199.07,35324558.13,36615807.19,162417.6006,1128831.467,Kenya-2005,25,56,31,Africa
Kenya,2005,76,Smooth Mean,Units,Nominal,Single,,Public,1680976.32,5606732.211,30898220.27,34823976.16,36504952.48,172125.4628,1508850.857,Kenya-2005,25,56,31,Africa
Kenya,2005,77,Smooth Mean,Units,Nominal,Single,,Public,1407521.023,5569723.078,30456162.42,34618364.47,36025885.5,102499.7631,1305021.26,Kenya-2005,25,56,31,Africa
Kenya,2005,78,Smooth Mean,Units,Nominal,Single,,Public,1342263.472,5575549.503,29498894.37,33732180.4,35074443.87,87157.44243,1255106.03,Kenya-2005,25,56,31,Africa
Kenya,2005,79,Smooth Mean,Units,Nominal,Single,,Public,1300483.299,5607375.269,29305879.87,33612771.84,34913255.14,71219.27172,1229264.027,Kenya-2005,25,56,31,Africa
Kenya,2005,80,Smooth Mean,Units,Nominal,Single,,Public,1270158.206,5653177.641,28268648.46,32651667.89,33921826.1,62919.6739,1207238.532,Kenya-2005,25,56,31,Africa
Kenya,2005,81,Smooth Mean,Units,Nominal,Single,,Public,1193214.892,5671584.932,27651701.22,32130071.26,33323286.15,52309.22449,1140905.668,Kenya-2005,25,56,31,Africa
Kenya,2005,82,Smooth Mean,Units,Nominal,Single,,Public,953798.4788,5661282.298,26675377.86,31382861.68,32336660.15,41094.65291,912703.8259,Kenya-2005,25,56,31,Africa
Kenya,2005,83,Smooth Mean,Units,Nominal,Single,,Public,945665.5342,5697871.69,26189386.82,30941592.98,31887258.51,32503.06132,913162.4729,Kenya-2005,25,56,31,Africa
Kenya,2005,84,Smooth Mean,Units,Nominal,Single,,Public,866361.6146,5515761.13,28258073.23,32907472.74,33773834.36,16149.17856,850212.4361,Kenya-2005,25,56,31,Africa
Kenya,2005,85,Smooth Mean,Units,Nominal,Single,,Public,918735.2283,5515873.372,27966686.06,32563824.21,33482559.43,14436.06343,904299.1648,Kenya-2005,25,56,31,Africa
Kenya,2005,86,Smooth Mean,Units,Nominal,Single,,Public,0,5476544.498,27620730.4,33097274.9,33097274.9,0,0,Kenya-2005,25,56,31,Africa
Kenya,2005,87,Smooth Mean,Units,Nominal,Single,,Public,0,5476544.498,27739645.55,33216190.04,33216190.04,0,0,Kenya-2005,25,56,31,Africa
Kenya,2005,88,Smooth Mean,Units,Nominal,Single,,Public,0,5476544.498,27721344.21,33197888.71,33197888.71,0,0,Kenya-2005,25,56,31,Africa
Kenya,2005,89,Smooth Mean,Units,Nominal,Single,,Public,0,5476544.498,27784240.14,33260784.64,33260784.64,0,0,Kenya-2005,25,56,31,Africa
Kenya,2005,90,Smooth Mean,Units,Nominal,Single,,Public,0,5476544.498,27472208.2,32948752.7,32948752.7,0,0,Kenya-2005,25,56,31,Africa
Kenya,2005,91,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-2005,25,56,31,Africa
Kenya,2005,92,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-2005,25,56,31,Africa
Kenya,2005,93,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-2005,25,56,31,Africa
Kenya,2005,94,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-2005,25,56,31,Africa
Kenya,2005,95,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-2005,25,56,31,Africa
Kenya,2005,96,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-2005,25,56,31,Africa
Kenya,2005,97,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-2005,25,56,31,Africa
Kenya,2005,98,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-2005,25,56,31,Africa
Kenya,2005,99,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-2005,25,56,31,Africa
Kenya,2005,100,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-2005,25,56,31,Africa
Kenya,2005,101,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-2005,25,56,31,Africa
Kenya,2005,102,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-2005,25,56,31,Africa
Kenya,2005,103,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-2005,25,56,31,Africa
Kenya,2005,104,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-2005,25,56,31,Africa
Kenya,2005,105,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-2005,25,56,31,Africa
Kenya,2005,106,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-2005,25,56,31,Africa
Kenya,2005,107,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-2005,25,56,31,Africa
Kenya,2005,108,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-2005,25,56,31,Africa
Kenya,2005,109,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-2005,25,56,31,Africa
Kenya,2005,110,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,Kenya-2005,25,56,31,Africa
Moldova,2014,0,Smooth Mean,Units,Nominal,Single,,Public,0,6659.7222,11819.17785,18478.90005,18478.90005,0,0,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,1,Smooth Mean,Units,Nominal,Single,,Public,0,5971.539382,11946.12464,17917.66402,17917.66402,0,0,Moldova-2014,NA,NA,NA,EuropeNA
Moldova,2014,2,Smooth Mean,Units,Nominal,Single,,Public,0,10369.80405,12093.31316,22463.11721,22463.11721,0,0,Moldova-2014,NA,NA,NA,EuropeNA
